airport_id,airport_seq_id,airport_code,city_name,state,airport_name
11865,1186501,GCC,"Gillette, WY",WY,Gillette–Campbell County Airport
14871,1487101,SLE,"Salem, OR",OR,Salem Municipal Airport - McNary Field
14162,1416203,PMD,"Palmdale, CA",CA,Palmdale Regional Airport
11617,1161702,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
11778,1177802,FSM,"Fort Smith, AR",AR,Fort Smith Regional Airport
13501,1350101,MTH,"Marathon, FL",FL,Florida Keys Marathon Airport
10821,1082102,BWI,"Baltimore, MD",MD,Baltimore/Washington International Airport
15048,1504802,SUX,"Sioux City, IA",IA,Sioux Gateway Airport
12884,1288401,LAN,"Lansing, MI",MI,Capital Region International Airport
11697,1169702,FLL,"Fort Lauderdale, FL",FL,Fort Lauderdale-Hollywood International Airport
12280,1228001,IDA,"Idaho Falls, ID",ID,Idaho Falls Regional Airport
10868,1086802,CAE,"Columbia, SC",SC,Columbia Metropolitan Airport
11537,1153701,ELM,"Elmira/Corning, NY",NY,Elmira/Corning Regional Airport
14683,1468301,SAT,"San Antonio, TX",TX,San Antonio International Airport
14262,1426201,PSP,"Palm Springs, CA",CA,Palm Springs International Airport
12441,1244101,JAC,"Jackson, WY",WY,Jackson Hole Airport
11503,1150301,EGE,"Eagle, CO",CO,Eagle County Regional Airport
12094,1209401,HDN,"Hayden, CO",CO,Yampa Valley Airport
12390,1239001,ISO,"Kinston, NC",NC,Kinston Regional Jetport
12223,1222301,HTS,"Ashland, WV",WV,Tri-State Airport
10157,1015701,ACV,"Arcata/Eureka, CA",CA,California Redwood Coast–Humboldt County Airport
12436,1243601,IYK,"Inyokern, CA",CA,Inyokern Airport
13121,1312101,LWB,"Lewisburg, WV",WV,Greenbrier Valley Airport
12339,1233902,IND,"Indianapolis, IN",IN,Indianapolis International Airport
12448,1244801,JAN,"Jackson/Vicksburg, MS",MS,Jackson–Medgar Wiley Evers International Airport
10279,1027901,AMA,"Amarillo, TX",TX,Rick Husband Amarillo International Airport
11495,1149501,EFD,"Houston, TX",TX,Ellington Airport
10529,1052904,BDL,"Hartford, CT",CT,Bradley International Airport
12953,1295302,LGA,"New York, NY",NY,LaGuardia Airport
10299,1029904,ANC,"Anchorage, AK",AK,Ted Stevens Anchorage International Airport
14256,1425603,PSG,"Petersburg, AK",AK,Petersburg James A. Johnson Airport
14193,1419303,PNS,"Pensacola, FL",FL,Pensacola International Airport
12007,1200702,GTR,"Columbus, MS",MS,Golden Triangle Regional Airport
10157,1015703,ACV,"Arcata/Eureka, CA",CA,California Redwood Coast–Humboldt County Airport
14696,1469605,SBN,"South Bend, IN",IN,South Bend International Airport
14831,1483103,SJC,"San Jose, CA",CA,Norman Y. Mineta San José International Airport
10165,1016502,ADK,"Adak Island, AK",AK,Adak Airport
12954,1295402,LGB,"Long Beach, CA",CA,Long Beach Airport
15323,1532302,TRI,"Bristol/Johnson City/Kingsport, TN",TN,Tri-Cities Regional Airport
12323,1232302,ILM,"Wilmington, NC",NC,Wilmington International Airport
12436,1243602,IYK,"Inyokern, CA",CA,Inyokern Airport
12397,1239701,ITH,"Ithaca/Cortland, NY",NY,Ithaca Tompkins International Airport
13495,1349503,MSY,"New Orleans, LA",LA,Louis Armstrong New Orleans International Airport
15380,1538002,TVC,"Traverse City, MI",MI,Cherry Capital Airport
10577,1057703,BGM,"Binghamton, NY",NY,Greater Binghamton Airport
11540,1154003,ELP,"El Paso, TX",TX,El Paso International Airport
12896,1289605,LBB,"Lubbock, TX",TX,Lubbock Preston Smith International Airport
12003,1200302,GTF,"Great Falls, MT",MT,Great Falls International Airport
13424,1342402,MOD,"Modesto, CA",CA,Modesto City-County Airport
11122,1112202,CPR,"Casper, WY",WY,Casper–Natrona County International Airport
12149,1214901,HKY,"Hickory, NC",NC,Hickory Regional Airport
14683,1468303,SAT,"San Antonio, TX",TX,San Antonio International Airport
11278,1127802,DCA,"Washington, DC",VA,Ronald Reagan Washington National Airport
10792,1079204,BUF,"Buffalo, NY",NY,Buffalo Niagara International Airport
10135,1013503,ABE,"Allentown/Bethlehem/Easton, PA",PA,Lehigh Valley International Airport
11577,1157704,ERI,"Erie, PA",PA,Erie International Airport
14321,1432103,PWM,"Portland, ME",ME,Portland International Jetport
11638,1163804,FAT,"Fresno, CA",CA,Fresno Yosemite International Airport
14574,1457402,ROA,"Roanoke, VA",VA,Roanoke-Blacksburg Regional Airport
10431,1043102,AVL,"Asheville, NC",NC,Asheville Regional Airport
11638,1163805,FAT,"Fresno, CA",CA,Fresno Yosemite International Airport
14828,1482802,SIT,"Sitka, AK",AK,Sitka Rocky Gutierrez Airport
12448,1244804,JAN,"Jackson/Vicksburg, MS",MS,Jackson–Medgar Wiley Evers International Airport
10620,1062002,BIL,"Billings, MT",MT,Billings Logan International Airport
12177,1217703,HOB,"Hobbs, NM",NM,Lea County Regional Airport
10990,1099002,CHO,"Charlottesville, VA",VA,Charlottesville–Albemarle Airport
11111,1111102,COU,"Columbia, MO",MO,Columbia Regional Airport
10739,1073905,BRD,"Brainerd, MN",MN,Brainerd Lakes Regional Airport
14905,1490503,SMX,"Santa Maria, CA",CA,Santa Maria Public Airport
10930,1093002,CEC,"Crescent City, CA",CA,Del Norte County Regional Airport
12244,1224401,HVN,"New Haven, CT",CT,Tweed-New Haven Airport
14100,1410002,PHL,"Philadelphia, PA",PA,Philadelphia International Airport
10397,1039705,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
10140,1014002,ABQ,"Albuquerque, NM",NM,Albuquerque International Sunport
14709,1470903,SCC,"Deadhorse, AK",AK,Deadhorse Airport
10747,1074702,BRO,"Brownsville, TX",TX,Brownsville South Padre Island International Airport
12278,1227802,ICT,"Wichita, KS",KS,Wichita Dwight D. Eisenhower National Airport
13873,1387302,OME,"Nome, AK",AK,Nome Airport
12523,1252302,JNU,"Juneau, AK",AK,Juneau International Airport
12343,1234302,INL,"International Falls, MN",MN,Falls International Airport
13476,1347602,MRY,"Monterey, CA",CA,Monterey Regional Airport
13930,1393002,ORD,"Chicago, IL",IL,Chicago O’Hare International Airport
12992,1299204,LIT,"Little Rock, AR",AR,Bill and Hillary Clinton National Airport
13024,1302402,LMT,"Klamath Falls, OR",OR,Klamath Falls Airport
11697,1169703,FLL,"Fort Lauderdale, FL",FL,Fort Lauderdale-Hollywood International Airport
14843,1484303,SJU,"San Juan, PR",PR,Luis Muñoz Marín International Airport
12012,1201202,GUC,"Gunnison, CO",CO,Gunnison–Crested Butte Regional Airport
11298,1129803,DFW,"Dallas/Fort Worth, TX",TX,Dallas/Fort Worth International Airport
14576,1457604,ROC,"Rochester, NY",NY,Greater Rochester International Airport
12892,1289203,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
10781,1078102,BTR,"Baton Rouge, LA",LA,Baton Rouge Metropolitan Airport
11150,1115003,CSG,"Columbus, GA",GA,Columbus Airport
14222,1422204,PPG,"Pago Pago, TT",TT,Pago Pago International Airport
10372,1037203,ASE,"Aspen, CO",CO,Aspen/Pitkin County Airport
11423,1142303,DSM,"Des Moines, IA",IA,Des Moines International Airport
11612,1161203,EVV,"Evansville, IN",IN,Evansville Regional Airport
11140,1114002,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
12951,1295103,LFT,"Lafayette, LA",LA,Lafayette Regional Airport
11977,1197702,GRB,"Green Bay, WI",WI,Green Bay Austin Straubel International Airport
11146,1114603,CRW,"Charleston/Dunbar, WV",WV,West Virginia International Yeager Airport
15249,1524903,TLH,"Tallahassee, FL",FL,Tallahassee International Airport
11042,1104202,CLE,"Cleveland, OH",OH,Cleveland Hopkins International Airport
14307,1430702,PVD,"Providence, RI",RI,Rhode Island T. F. Green International Airport
13970,1397002,OTZ,"Kotzebue, AK",AK,Ralph Wien Memorial Airport
10754,1075402,BRW,"Barrow, AK",AK,Wiley Post–Will Rogers Memorial Airport
14254,1425403,PSE,"Ponce, PR",PR,Mercedita Airport
10849,1084903,BZN,"Bozeman, MT",MT,Bozeman Yellowstone International Airport
10361,1036102,ART,"Watertown, NY",NY,Watertown International Airport
11066,1106602,CMH,"Columbus, OH",OH,John Glenn Columbus International Airport
15412,1541202,TYS,"Knoxville, TN",TN,McGhee Tyson Airport
13367,1336703,MLI,"Moline, IL",IL,Quad City International Airport
13076,1307602,LSE,"La Crosse, WI",WI,La Crosse Regional Airport
10141,1014102,ABR,"Aberdeen, SD",SD,Aberdeen Regional Airport
12156,1215602,HLN,"Helena, MT",MT,Helena Regional Airport
11002,1100202,CIC,"Chico, CA",CA,Chico Municipal Airport
10408,1040802,ATW,"Appleton, WI",WI,Appleton International Airport
11721,1172102,FNT,"Flint, MI",MI,Bishop International Airport
11503,1150303,EGE,"Eagle, CO",CO,Eagle County Regional Airport
10154,1015402,ACK,"Nantucket, MA",MA,Nantucket Memorial Airport
12206,1220603,HRL,"Harlingen/San Benito, TX",TX,Valley International Airport
15411,1541103,TYR,"Tyler, TX",TX,Tyler Pounds Regional Airport
13139,1313903,LYH,"Lynchburg, VA",VA,Lynchburg Regional Airport
12448,1244803,JAN,"Jackson/Vicksburg, MS",MS,Jackson–Medgar Wiley Evers International Airport
11537,1153703,ELM,"Elmira/Corning, NY",NY,Elmira/Corning Regional Airport
10434,1043403,AVP,"Scranton/Wilkes-Barre, PA",PA,Wilkes-Barre/Scranton International Airport
13061,1306104,LRD,"Laredo, TX",TX,Laredo International Airport
11617,1161706,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
11413,1141303,DRO,"Durango, CO",CO,Durango–La Plata County Airport
12478,1247802,JFK,"New York, NY",NY,John F. Kennedy International Airport
13342,1334205,MKE,"Milwaukee, WI",WI,Milwaukee Mitchell International Airport
15016,1501603,STL,"St. Louis, MO",MO,St. Louis Lambert International Airport
15919,1591902,XNA,"Fayetteville, AR",AR,Northwest Arkansas National Airport
14262,1426202,PSP,"Palm Springs, CA",CA,Palm Springs International Airport
14794,1479402,SGU,"St. George, UT",UT,St. George Regional Airport
11525,1152502,EKO,"Elko, NV",NV,Elko Regional Airport
11503,1150302,EGE,"Eagle, CO",CO,Eagle County Regional Airport
15411,1541102,TYR,"Tyler, TX",TX,Tyler Pounds Regional Airport
12363,1236303,IPL,"El Centro, CA",CA,Imperial County Airport
12323,1232303,ILM,"Wilmington, NC",NC,Wilmington International Airport
15016,1501601,STL,"St. Louis, MO",MO,St. Louis Lambert International Airport
10800,1080001,BUR,"Burbank, CA",CA,Hollywood Burbank Airport
12448,1244805,JAN,"Jackson/Vicksburg, MS",MS,Jackson–Medgar Wiley Evers International Airport
13930,1393003,ORD,"Chicago, IL",IL,Chicago O’Hare International Airport
15048,1504801,SUX,"Sioux City, IA",IA,Sioux Gateway Airport
13203,1320302,MCN,"Macon, GA",GA,Middle Georgia Regional Airport
10577,1057702,BGM,"Binghamton, NY",NY,Greater Binghamton Airport
11617,1161705,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
10434,1043402,AVP,"Scranton/Wilkes-Barre, PA",PA,Wilkes-Barre/Scranton International Airport
13796,1379602,OAK,"Oakland, CA",CA,Oakland International Airport
12945,1294501,LEX,"Lexington, KY",KY,Blue Grass Airport
13034,1303401,LNY,"Lanai, HI",HI,Lanai Airport
12992,1299203,LIT,"Little Rock, AR",AR,Bill and Hillary Clinton National Airport
15249,1524902,TLH,"Tallahassee, FL",FL,Tallahassee International Airport
11027,1102701,CKB,"Clarksburg/Fairmont, WV",WV,North Central West Virginia Airport
12951,1295102,LFT,"Lafayette, LA",LA,Lafayette Regional Airport
15380,1538003,TVC,"Traverse City, MI",MI,Cherry Capital Airport
13476,1347603,MRY,"Monterey, CA",CA,Monterey Regional Airport
13341,1334101,MKC,"Kansas City, MO",MO,Charles B. Wheeler Downtown Airport
12363,1236302,IPL,"El Centro, CA",CA,Imperial County Airport
11233,1123301,CYS,"Cheyenne, WY",WY,Cheyenne Regional Airport
13347,1334701,MKK,"Hoolehua, HI",HI,Molokai Airport
13495,1349502,MSY,"New Orleans, LA",LA,Louis Armstrong New Orleans International Airport
14683,1468302,SAT,"San Antonio, TX",TX,San Antonio International Airport
14321,1432102,PWM,"Portland, ME",ME,Portland International Jetport
14843,1484304,SJU,"San Juan, PR",PR,Luis Muñoz Marín International Airport
13933,1393303,ORH,"Worcester, MA",MA,Worcester Regional Airport
14696,1469601,SBN,"South Bend, IN",IN,South Bend International Airport
11931,1193101,GLH,"Greenville, MS",MS,Mid Delta Regional Airport
14314,1431401,PVU,"Provo, UT",UT,Provo Airport
11066,1106603,CMH,"Columbus, OH",OH,John Glenn Columbus International Airport
10154,1015403,ACK,"Nantucket, MA",MA,Nantucket Memorial Airport
11986,1198601,GRR,"Grand Rapids, MI",MI,Gerald R. Ford International Airport
11823,1182301,FWA,"Fort Wayne, IN",IN,Fort Wayne International Airport
11150,1115002,CSG,"Columbus, GA",GA,Columbus Airport
14831,1483101,SJC,"San Jose, CA",CA,Norman Y. Mineta San José International Airport
11638,1163803,FAT,"Fresno, CA",CA,Fresno Yosemite International Airport
11711,1171101,FMN,"Farmington, NM",NM,Four Corners Regional Airport
13290,1329001,MHK,"Manhattan/Ft. Riley, KS",KS,Manhattan Regional Airport
12278,1227803,ICT,"Wichita, KS",KS,Wichita Dwight D. Eisenhower National Airport
12523,1252303,JNU,"Juneau, AK",AK,Juneau International Airport
15412,1541203,TYS,"Knoxville, TN",TN,McGhee Tyson Airport
14794,1479403,SGU,"St. George, UT",UT,St. George Regional Airport
12954,1295403,LGB,"Long Beach, CA",CA,Long Beach Airport
15624,1562402,VPS,"Valparaiso, FL",FL,Destin–Fort Walton Beach Airport
10792,1079203,BUF,"Buffalo, NY",NY,Buffalo Niagara International Airport
10849,1084902,BZN,"Bozeman, MT",MT,Bozeman Yellowstone International Airport
14193,1419304,PNS,"Pensacola, FL",FL,Pensacola International Airport
11146,1114604,CRW,"Charleston/Dunbar, WV",WV,West Virginia International Yeager Airport
12523,1252304,JNU,"Juneau, AK",AK,Juneau International Airport
13796,1379603,OAK,"Oakland, CA",CA,Oakland International Airport
11617,1161704,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
15502,1550201,UTM,"Tunica, MS",MS,Tunica Municipal Airport
14006,1400601,PAH,"Paducah, KY",KY,Barkley Regional Airport
10140,1014003,ABQ,"Albuquerque, NM",NM,Albuquerque International Sunport
14828,1482803,SIT,"Sitka, AK",AK,Sitka Rocky Gutierrez Airport
13970,1397003,OTZ,"Kotzebue, AK",AK,Ralph Wien Memorial Airport
11413,1141304,DRO,"Durango, CO",CO,Durango–La Plata County Airport
11122,1112203,CPR,"Casper, WY",WY,Casper–Natrona County International Airport
10990,1099003,CHO,"Charlottesville, VA",VA,Charlottesville–Albemarle Airport
12898,1289804,LBE,"Latrobe, PA",PA,Arnold Palmer Regional Airport
10157,1015702,ACV,"Arcata/Eureka, CA",CA,California Redwood Coast–Humboldt County Airport
10141,1014101,ABR,"Aberdeen, SD",SD,Aberdeen Regional Airport
11278,1127803,DCA,"Washington, DC",VA,Ronald Reagan Washington National Airport
12173,1217302,HNL,"Honolulu, HI",HI,Daniel K. Inouye International Airport
15249,1524904,TLH,"Tallahassee, FL",FL,Tallahassee International Airport
11066,1106604,CMH,"Columbus, OH",OH,John Glenn Columbus International Airport
14574,1457403,ROA,"Roanoke, VA",VA,Roanoke-Blacksburg Regional Airport
14288,1428803,PUB,"Pueblo, CO",CO,Pueblo Memorial Airport
10529,1052903,BDL,"Hartford, CT",CT,Bradley International Airport
12896,1289604,LBB,"Lubbock, TX",TX,Lubbock Preston Smith International Airport
12954,1295404,LGB,"Long Beach, CA",CA,Long Beach Airport
15016,1501604,STL,"St. Louis, MO",MO,St. Louis Lambert International Airport
11726,1172602,FOE,"Topeka, KS",KS,Forbes Field Airport
10397,1039704,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
11612,1161204,EVV,"Evansville, IN",IN,Evansville Regional Airport
12265,1226503,IAG,"Niagara Falls, NY",NY,Niagara Falls International Airport
14831,1483104,SJC,"San Jose, CA",CA,Norman Y. Mineta San José International Airport
10165,1016503,ADK,"Adak Island, AK",AK,Adak Airport
12892,1289202,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
10754,1075403,BRW,"Barrow, AK",AK,Wiley Post–Will Rogers Memorial Airport
11140,1114005,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
11525,1152503,EKO,"Elko, NV",NV,Elko Regional Airport
14307,1430703,PVD,"Providence, RI",RI,Rhode Island T. F. Green International Airport
11721,1172103,FNT,"Flint, MI",MI,Bishop International Airport
12173,1217303,HNL,"Honolulu, HI",HI,Daniel K. Inouye International Airport
12206,1220602,HRL,"Harlingen/San Benito, TX",TX,Valley International Airport
12177,1217702,HOB,"Hobbs, NM",NM,Lea County Regional Airport
10599,1059903,BHM,"Birmingham, AL",AL,Birmingham-Shuttlesworth International Airport
12951,1295104,LFT,"Lafayette, LA",LA,Lafayette Regional Airport
12156,1215603,HLN,"Helena, MT",MT,Helena Regional Airport
10747,1074703,BRO,"Brownsville, TX",TX,Brownsville South Padre Island International Airport
15023,1502303,STS,"Santa Rosa, CA",CA,Charles M. Schulz–Sonoma County Airport
14711,1471103,SCE,"State College, PA",PA,University Park Airport
11140,1114004,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
14905,1490502,SMX,"Santa Maria, CA",CA,Santa Maria Public Airport
14771,1477102,SFO,"San Francisco, CA",CA,San Francisco International Airport
14696,1469606,SBN,"South Bend, IN",IN,South Bend International Airport
14100,1410003,PHL,"Philadelphia, PA",PA,Philadelphia International Airport
11423,1142304,DSM,"Des Moines, IA",IA,Des Moines International Airport
13158,1315803,MAF,"Midland/Odessa, TX",TX,Midland International Air and Space Port
14256,1425602,PSG,"Petersburg, AK",AK,Petersburg James A. Johnson Airport
14576,1457603,ROC,"Rochester, NY",NY,Greater Rochester International Airport
14108,1410802,PIA,"Peoria, IL",IL,General Wayne A. Downing Peoria International Airport
11298,1129804,DFW,"Dallas/Fort Worth, TX",TX,Dallas/Fort Worth International Airport
13796,1379605,OAK,"Oakland, CA",CA,Oakland International Airport
10431,1043103,AVL,"Asheville, NC",NC,Asheville Regional Airport
11977,1197703,GRB,"Green Bay, WI",WI,Green Bay Austin Straubel International Airport
10141,1014104,ABR,"Aberdeen, SD",SD,Aberdeen Regional Airport
10372,1037202,ASE,"Aspen, CO",CO,Aspen/Pitkin County Airport
11481,1148101,ECP,"Panama City, FL",FL,Northwest Florida Beaches International Airport
12892,1289206,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
10408,1040803,ATW,"Appleton, WI",WI,Appleton International Airport
10165,1016504,ADK,"Adak Island, AK",AK,Adak Airport
15582,1558202,VEL,"Vernal, UT",UT,Vernal Regional Airport
13367,1336702,MLI,"Moline, IL",IL,Quad City International Airport
12478,1247803,JFK,"New York, NY",NY,John F. Kennedy International Airport
13076,1307603,LSE,"La Crosse, WI",WI,La Crosse Regional Airport
12012,1201203,GUC,"Gunnison, CO",CO,Gunnison–Crested Butte Regional Airport
12003,1200303,GTF,"Great Falls, MT",MT,Great Falls International Airport
14588,1458802,ROW,"Roswell, NM",NM,Roswell International Air Center
11540,1154002,ELP,"El Paso, TX",TX,El Paso International Airport
13061,1306103,LRD,"Laredo, TX",TX,Laredo International Airport
13342,1334204,MKE,"Milwaukee, WI",WI,Milwaukee Mitchell International Airport
14674,1467401,SAF,"Santa Fe, NM",NM,Santa Fe Regional Airport
11697,1169704,FLL,"Fort Lauderdale, FL",FL,Fort Lauderdale-Hollywood International Airport
13796,1379604,OAK,"Oakland, CA",CA,Oakland International Airport
13873,1387303,OME,"Nome, AK",AK,Nome Airport
11140,1114006,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
11617,1161703,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
12884,1288402,LAN,"Lansing, MI",MI,Capital Region International Airport
10781,1078103,BTR,"Baton Rouge, LA",LA,Baton Rouge Metropolitan Airport
12898,1289803,LBE,"Latrobe, PA",PA,Arnold Palmer Regional Airport
10141,1014103,ABR,"Aberdeen, SD",SD,Aberdeen Regional Airport
13930,1393004,ORD,"Chicago, IL",IL,Chicago O’Hare International Airport
12892,1289204,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
10299,1029903,ANC,"Anchorage, AK",AK,Ted Stevens Anchorage International Airport
13342,1334203,MKE,"Milwaukee, WI",WI,Milwaukee Mitchell International Airport
10135,1013502,ABE,"Allentown/Bethlehem/Easton, PA",PA,Lehigh Valley International Airport
14696,1469604,SBN,"South Bend, IN",IN,South Bend International Airport
11537,1153702,ELM,"Elmira/Corning, NY",NY,Elmira/Corning Regional Airport
11111,1111101,COU,"Columbia, MO",MO,Columbia Regional Airport
11042,1104203,CLE,"Cleveland, OH",OH,Cleveland Hopkins International Airport
15497,1549703,UST,"St. Augustine, FL",FL,Northeast Florida Regional Airport
11447,1144703,DVL,"Devils Lake, ND",ND,Devils Lake Regional Airport
12343,1234303,INL,"International Falls, MN",MN,Falls International Airport
